demanda_preajuste,inventario_preajuste,produccion_preajuste,precio_preajuste,volatilidad_precio,subida_brusca_precio,escasez
3188.0,161.0,3044.0,86.0,13.12736,1,0
3195.0,12.0,3272.0,95.0,13.03303,0,0
3225.0,63.0,3136.0,95.0,13.9018,1,0
3252.0,0.0,3286.0,105.0,15.17399,1,0
3191.0,25.0,3172.0,111.0,17.06422,1,0
3156.0,4.0,3129.0,122.0,19.69137,1,0
3223.0,0.0,3014.0,134.0,22.92221,1,1
3171.0,0.0,2791.0,147.0,26.9868,1,1
3188.0,0.0,2542.0,162.0,31.48571,1,1
3249.0,0.0,2304.0,178.0,36.68242,1,1
3165.0,0.0,2075.0,196.0,42.63696,1,1
3200.0,0.0,1866.0,216.0,49.34116,1,1
3196.0,0.0,1680.0,238.0,56.30986,1,1
3201.0,0.0,1515.0,261.0,63.90235,1,1
3247.0,0.0,1365.0,287.0,72.34805,1,1
3262.0,0.0,1230.0,316.0,81.52668,1,1
3114.0,0.0,1110.0,348.0,91.55079,1,1
3054.0,0.0,1110.0,383.0,102.45998,1,1
3034.0,0.0,1110.0,421.0,114.10723,1,1
2891.0,0.0,1110.0,463.0,126.20431,1,1
2867.0,0.0,1110.0,509.0,139.59205,1,1
2831.0,0.0,1110.0,560.0,153.7772,1,1
2737.0,0.0,1110.0,616.0,169.4695,1,1
2740.0,0.0,1110.0,678.0,186.47533,1,1
2668.0,0.0,1110.0,746.0,205.10277,1,1
2593.0,0.0,1110.0,820.0,225.68926,1,1
2525.0,0.0,1110.0,903.0,248.26057,1,1
2463.0,0.0,1110.0,993.0,273.06585,1,1
2479.0,0.0,1110.0,1092.0,300.31438,1,1
2472.0,0.0,1110.0,1201.0,330.39647,1,1
2370.0,0.0,1110.0,1322.0,363.47537,1,1
2326.0,0.0,1110.0,1454.0,399.83564,1,1
2350.0,0.0,1110.0,1599.0,439.79114,1,1
2211.0,0.0,1110.0,1759.0,483.74217,1,1
2202.0,0.0,1110.0,1935.0,532.15472,1,1
2123.0,0.0,1110.0,2129.0,585.32466,1,1
2128.0,0.0,1110.0,2341.0,643.92509,1,1
2085.0,0.0,1110.0,2576.0,708.29129,1,1
1975.0,0.0,1110.0,2833.0,779.162,1,1
2017.0,0.0,1110.0,3117.0,857.013,1,1
1904.0,0.0,1110.0,3428.0,942.67674,1,1
1895.0,0.0,1110.0,3771.0,1036.8928,1,1
1878.0,0.0,1110.0,4148.0,1140.57606,1,1
1822.0,0.0,1110.0,4563.0,1254.71119,1,1
1781.0,0.0,1110.0,5020.0,1380.20589,1,1
1793.0,0.0,1110.0,5522.0,1518.27696,1,1
1696.0,0.0,1110.0,6074.0,1670.08541,1,1
1698.0,0.0,1110.0,6681.0,1837.04409,1,1
1667.0,0.0,1110.0,7349.0,2020.69676,1,1
1600.0,0.0,1110.0,8084.0,2222.83395,1,1
1545.0,0.0,1110.0,8893.0,2445.12976,1,1
1538.0,0.0,1110.0,9782.0,2689.60378,1,1
1532.0,0.0,1110.0,10760.0,2958.53002,1,1
1444.0,0.0,1110.0,11836.0,3254.39668,1,1
1412.0,0.0,1110.0,13020.0,3579.87391,1,1
1416.0,0.0,1110.0,14322.0,3937.81408,1,1
1415.0,0.0,872.0,9.0,0.5,0,1
1393.0,0.0,975.0,10.0,0.8165,0,1
1415.0,0.0,1089.0,11.0,1.11803,0,1
1471.0,0.0,1215.0,12.0,1.41421,0,0
1452.0,0.0,1354.0,13.0,1.70783,1,0
1398.0,1.0,1480.0,14.0,1.80702,1,0
1359.0,77.0,1522.0,14.0,1.73205,0,0
1432.0,168.0,1463.0,13.0,1.66296,0,0
1434.0,139.0,1501.0,13.0,1.6,0,0
1446.0,144.0,1494.0,13.0,1.61091,0,0
1439.0,136.0,1554.0,14.0,1.5456,0,0
1427.0,175.0,1436.0,12.0,1.49556,0,0
1411.0,131.0,1450.0,13.0,1.44455,0,0
1421.0,119.0,1396.0,12.0,1.39841,0,0
1436.0,66.0,1436.0,12.0,1.36359,0,0
1423.0,46.0,1500.0,13.0,1.32582,0,0
1420.0,88.0,1383.0,12.0,1.29696,0,0
1417.0,36.0,1441.0,13.0,1.26972,0,0
1404.0,42.0,1439.0,13.0,1.28452,0,0
1411.0,54.0,1394.0,14.0,1.1225,1,0
1415.0,26.0,1472.0,15.0,1.02347,1,0
1450.0,59.0,1441.0,15.0,0.99373,1,0
1430.0,34.0,1419.0,15.0,1.11692,1,0
1427.0,18.0,1452.0,16.0,1.35185,1,0
1415.0,31.0,1469.0,17.0,1.44482,0,0
1433.0,59.0,1416.0,16.0,1.60935,1,0
1467.0,30.0,1454.0,17.0,1.82414,1,0
1454.0,20.0,1565.0,18.0,1.98494,0,0
1416.0,94.0,1511.0,18.0,1.98683,0,0
1448.0,132.0,1370.0,16.0,2.05183,0,0
1411.0,38.0,1469.0,17.0,2.01184,0,0
1425.0,68.0,1412.0,17.0,2.00686,0,0
1439.0,39.0,1377.0,17.0,2.03715,1,0
1404.0,0.0,1529.0,19.0,1.93907,0,0
1436.0,88.0,1406.0,18.0,1.88348,0,0
1404.0,41.0,1464.0,18.0,1.74356,1,0
1416.0,70.0,1481.0,19.0,1.58981,0,0
1430.0,95.0,1488.0,18.0,1.35185,0,0
1446.0,109.0,1413.0,17.0,1.20312,0,0
1425.0,53.0,1422.0,18.0,1.17792,0,0
1436.0,35.0,1438.0,19.0,1.20416,1,0
1490.0,26.0,1500.0,20.0,1.17792,1,0
1545.0,26.0,1496.0,20.0,1.43091,1,0
1549.0,0.0,1661.0,22.0,1.46969,0,0
1594.0,79.0,1568.0,20.0,1.59687,0,0
1597.0,37.0,1647.0,22.0,1.83303,1,0
1627.0,61.0,1684.0,23.0,2.14243,0,0
1681.0,83.0,1714.0,24.0,2.37487,1,0
1723.0,82.0,1689.0,24.0,2.64386,1,0
1760.0,35.0,1776.0,26.0,3.0899,1,0
1756.0,36.0,1875.0,28.0,3.29355,1,0
1845.0,110.0,1758.0,27.0,3.59826,1,0
1853.0,20.0,1880.0,29.0,3.98623,1,0
1910.0,33.0,1944.0,30.0,4.22019,0,0
1904.0,47.0,1946.0,30.0,4.53211,1,0
2007.0,62.0,1982.0,32.0,4.86724,1,0
1993.0,34.0,2131.0,33.0,4.87724,0,0
2047.0,121.0,2050.0,31.0,4.78017,0,0
2122.0,87.0,2020.0,32.0,4.88134,0,0
2120.0,0.0,2238.0,35.0,4.84665,0,0
2192.0,83.0,2128.0,34.0,4.92849,1,0
2243.0,15.0,2301.0,36.0,4.95858,1,0
2329.0,52.0,2177.0,37.0,5.3768,1,0
2377.0,0.0,2410.0,41.0,5.74369,1,0
2386.0,23.0,2546.0,44.0,5.84722,1,0
2429.0,129.0,2451.0,42.0,5.7931,1,0
2524.0,117.0,2428.0,41.0,5.9127,0,0
2594.0,15.0,2636.0,44.0,6.22896,0,0
2580.0,40.0,2785.0,48.0,6.30872,0,0
2620.0,172.0,2546.0,46.0,6.46123,1,0
2690.0,69.0,2515.0,47.0,6.82349,1,0
2706.0,0.0,2783.0,52.0,7.2,1,0
2747.0,55.0,2715.0,53.0,7.81585,1,0
2873.0,16.0,2799.0,57.0,8.79432,1,0
2922.0,0.0,3096.0,63.0,9.42815,1,0
2948.0,122.0,3007.0,62.0,9.69987,1,0
3002.0,127.0,2818.0,60.0,10.11929,1,0
3050.0,0.0,3116.0,66.0,10.67661,1,0
3146.0,47.0,3255.0,70.0,11.29546,1,0
3180.0,109.0,3351.0,72.0,11.2048,1,0
3180.0,196.0,3080.0,68.0,11.38903,1,0
3076.0,66.0,3197.0,73.0,11.03302,0,0
3038.0,133.0,3107.0,68.0,10.78239,0,0
2966.0,141.0,3124.0,68.0,10.62768,0,0
2813.0,210.0,3106.0,69.0,9.98737,0,0
2835.0,354.0,2725.0,64.0,9.08777,0,0
2712.0,171.0,2749.0,65.0,8.29021,0,0
2676.0,145.0,2616.0,66.0,7.98686,0,0
2668.0,68.0,2793.0,73.0,7.04184,0,0
2566.0,136.0,2797.0,69.0,5.84359,0,0
2498.0,258.0,2527.0,63.0,5.2941,0,0
2545.0,201.0,2387.0,58.0,4.49333,0,0
2425.0,29.0,2575.0,64.0,4.03578,0,0
2367.0,125.0,2510.0,64.0,4.57056,0,0
2309.0,189.0,2345.0,56.0,5.31484,0,0
2271.0,158.0,2346.0,53.0,6.08276,0,0
2216.0,164.0,2195.0,51.0,6.79614,0,0
2147.0,100.0,2119.0,51.0,7.08096,0,0
2106.0,54.0,2181.0,53.0,7.13775,0,0
2091.0,91.0,2054.0,53.0,7.15035,0,0
2059.0,38.0,2131.0,56.0,6.69533,1,0
2014.0,78.0,2110.0,59.0,6.72607,0,0
1904.0,122.0,1923.0,53.0,6.62646,0,0
1915.0,99.0,1897.0,54.0,6.41794,0,0
1884.0,59.0,1928.0,53.0,6.3364,0,0
1821.0,72.0,1989.0,56.0,6.22475,0,0
1801.0,169.0,1869.0,54.0,6.06527,0,0
1779.0,166.0,1825.0,52.0,5.28654,0,0
1684.0,150.0,1691.0,47.0,4.56591,0,0
1753.0,109.0,1701.0,49.0,4.29069,0,0
1679.0,40.0,1725.0,50.0,4.23084,0,0
1661.0,61.0,1688.0,52.0,3.56931,1,0
1610.0,61.0,1698.0,52.0,2.68514,0,0
1593.0,105.0,1531.0,50.0,2.57876,0,0
1482.0,30.0,1629.0,52.0,3.16978,0,0
1528.0,125.0,1461.0,44.0,3.51959,0,0
1457.0,43.0,1477.0,45.0,3.66708,0,0
1395.0,44.0,1524.0,47.0,4.09237,0,0
1380.0,123.0,1412.0,43.0,4.82986,0,0
1412.0,107.0,1363.0,39.0,4.97268,0,0
1371.0,42.0,1420.0,42.0,5.10294,0,0
1413.0,63.0,1411.0,38.0,5.40278,0,0
1420.0,44.0,1410.0,39.0,5.41179,0,0
1343.0,28.0,1412.0,41.0,5.52698,0,0
1397.0,68.0,1342.0,39.0,5.16018,1,0
1342.0,8.0,1371.0,42.0,4.83839,1,0
1371.0,26.0,1409.0,43.0,4.59239,0,0
1395.0,45.0,1463.0,44.0,4.58367,1,0
1445.0,80.0,1389.0,43.0,4.50999,1,0
1385.0,17.0,1479.0,47.0,4.34598,0,0
1333.0,78.0,1425.0,43.0,4.01373,0,0
1393.0,120.0,1351.0,41.0,3.56756,0,0
1367.0,55.0,1379.0,41.0,3.20741,0,0
1384.0,46.0,1402.0,42.0,2.41039,0,0
1340.0,46.0,1401.0,43.0,2.38485,0,0
1354.0,76.0,1309.0,43.0,2.33666,0,0
1351.0,30.0,1335.0,44.0,2.44694,1,0
1342.0,15.0,1459.0,48.0,2.47184,0,0
1362.0,93.0,1348.0,44.0,2.47538,0,0
1373.0,56.0,1382.0,46.0,2.64386,0,0
1397.0,45.0,1329.0,47.0,2.94066,0,0
1335.0,0.0,1367.0,51.0,3.53695,1,0
1344.0,23.0,1227.0,54.0,4.83606,1,0
1364.0,0.0,1244.0,60.0,6.41405,1,1
1358.0,0.0,1197.0,66.0,8.51631,1,1
1462.0,0.0,1055.0,9.0,0.5,0,1
1487.0,0.0,1182.0,10.0,0.8165,0,1
1444.0,0.0,1319.0,11.0,1.11803,0,0
1490.0,31.0,1413.0,12.0,1.16619,0,0
1460.0,80.0,1483.0,12.0,1.34371,1,0
1477.0,131.0,1490.0,13.0,1.39971,1,0
1521.0,132.0,1545.0,13.0,1.56125,1,0
1419.0,109.0,1603.0,14.0,1.47406,0,0
1422.0,207.0,1461.0,12.0,1.41774,0,0
1477.0,173.0,1433.0,11.0,1.35451,0,0
1472.0,95.0,1482.0,12.0,1.29904,0,0
1499.0,76.0,1536.0,12.0,1.26398,0,0
1449.0,85.0,1526.0,11.0,1.23098,0,0
1450.0,114.0,1490.0,11.0,1.25786,0,0
1432.0,108.0,1476.0,10.0,1.27322,0,0
1472.0,108.0,1467.0,10.0,1.23949,0,0
1462.0,74.0,1488.0,11.0,1.20825,0,0
1453.0,70.0,1459.0,11.0,1.17923,0,0
1447.0,54.0,1569.0,11.0,1.18743,0,0
1484.0,123.0,1415.0,10.0,1.06771,0,0
1492.0,38.0,1470.0,11.0,1.02347,0,0
1513.0,19.0,1584.0,11.0,1.0247,0,0
1458.0,64.0,1587.0,12.0,1.02347,0,0
1468.0,136.0,1435.0,11.0,1.0198,0,0
1455.0,71.0,1456.0,11.0,0.95394,0,0
1467.0,50.0,1458.0,11.0,0.88741,0,0
1491.0,29.0,1521.0,12.0,0.65383,0,0
1456.0,41.0,1579.0,12.0,0.6245,0,0
1476.0,115.0,1473.0,11.0,0.6245,0,0
1482.0,78.0,1420.0,11.0,0.6245,0,0
1480.0,11.0,1558.0,12.0,0.6245,0,0
1456.0,62.0,1497.0,12.0,0.65383,0,0
1458.0,73.0,1514.0,12.0,0.67823,0,0
1485.0,91.0,1499.0,12.0,0.64031,0,0
1416.0,74.0,1538.0,12.0,0.64031,0,0
1451.0,137.0,1368.0,10.0,0.64031,0,0
1452.0,40.0,1464.0,11.0,0.65383,0,0
1480.0,40.0,1560.0,12.0,0.65383,0,0
1431.0,84.0,1522.0,11.0,0.65383,0,0
1469.0,124.0,1401.0,10.0,0.65383,0,0
1506.0,41.0,1449.0,11.0,0.66332,0,0
1535.0,11.0,1587.0,12.0,0.66332,0,0
1610.0,47.0,1658.0,12.0,0.74162,1,0
1625.0,67.0,1665.0,13.0,0.73993,0,0
1653.0,76.0,1653.0,12.0,0.79215,0,0
1664.0,53.0,1711.0,13.0,0.84261,0,0
1684.0,71.0,1570.0,13.0,0.9798,0,0
1734.0,0.0,1746.0,14.0,1.07121,1,0
1756.0,20.0,1848.0,14.0,1.07121,0,0
1746.0,79.0,1731.0,13.0,1.15217,0,0
1837.0,44.0,1778.0,14.0,1.30767,0,0
1920.0,1.0,1943.0,15.0,1.65756,1,0
1867.0,17.0,2067.0,17.0,1.73494,1,0
1940.0,153.0,1913.0,15.0,1.79652,0,0
2023.0,88.0,1995.0,15.0,1.79652,0,0
2072.0,42.0,2160.0,16.0,1.90984,0,0
2066.0,90.0,2125.0,17.0,2.02731,1,0
2154.0,104.0,2071.0,17.0,2.13249,1,0
2208.0,22.0,2191.0,18.0,2.29074,1,0
2228.0,4.0,2377.0,20.0,2.33399,1,0
2298.0,108.0,2269.0,19.0,2.47538,1,0
2278.0,55.0,2329.0,20.0,2.54706,1,0
2444.0,75.0,2361.0,20.0,2.80357,0,0
2394.0,6.0,2579.0,22.0,2.9,1,0
2455.0,133.0,2489.0,22.0,2.91376,0,0
2442.0,117.0,2397.0,21.0,2.94066,0,0
2530.0,49.0,2365.0,22.0,3.13807,0,0
2602.0,0.0,2620.0,24.0,3.43911,1,0
2630.0,19.0,2743.0,26.0,3.53695,1,0
2786.0,93.0,2724.0,26.0,3.69425,1,0
2746.0,31.0,2888.0,27.0,3.81412,1,0
2831.0,121.0,2802.0,27.0,4.04846,0,0
2812.0,70.0,2923.0,28.0,3.98873,0,0
2935.0,135.0,2814.0,27.0,3.97995,0,0
2988.0,11.0,3065.0,29.0,4.1143,1,0
3046.0,62.0,3087.0,31.0,4.19851,1,0
3067.0,73.0,2979.0,31.0,4.43959,1,0
3181.0,2.0,3243.0,34.0,4.8,1,0
3207.0,44.0,3443.0,36.0,5.03264,1,0
3284.0,194.0,3249.0,35.0,5.07223,1,0
3329.0,112.0,3269.0,35.0,5.31484,1,0
3335.0,37.0,3430.0,38.0,5.39884,0,0
3274.0,94.0,3321.0,38.0,5.49432,0,0
3308.0,98.0,3293.0,38.0,5.62383,1,0
3252.0,57.0,3364.0,40.0,5.51725,0,0
3294.0,119.0,3377.0,40.0,5.41733,0,0
3299.0,141.0,3351.0,41.0,5.27518,0,0
3389.0,134.0,3135.0,40.0,5.47608,0,0
3293.0,0.0,3467.0,44.0,5.38029,0,0
3295.0,122.0,3384.0,42.0,5.31296,0,0
3269.0,153.0,3355.0,43.0,5.0636,0,0
3304.0,168.0,3322.0,42.0,4.78644,0,0
3309.0,131.0,3180.0,42.0,4.44522,0,0
3257.0,9.0,3372.0,45.0,4.14729,0,0
3326.0,85.0,3200.0,45.0,4.37579,1,0
3318.0,11.0,3293.0,50.0,4.61519,1,0
3419.0,47.0,3058.0,52.0,5.50704,1,1
3343.0,0.0,2935.0,57.0,6.95342,1,1
3365.0,0.0,2742.0,63.0,8.62322,1,1
3339.0,0.0,2499.0,69.0,10.6013,1,1
3274.0,0.0,2254.0,76.0,13.05172,1,1
3290.0,0.0,2027.0,84.0,15.69992,1,1
3323.0,0.0,1829.0,92.0,18.58064,1,1
3310.0,0.0,1649.0,101.0,21.92259,1,1
3358.0,0.0,1487.0,112.0,25.4976,1,1
3176.0,0.0,1343.0,123.0,29.35349,1,1
3186.0,0.0,1343.0,135.0,33.50239,1,1
3115.0,0.0,1343.0,149.0,38.0314,1,1
3097.0,0.0,1343.0,163.0,42.85939,1,1
3027.0,0.0,1343.0,180.0,48.05507,1,1
2943.0,0.0,1343.0,198.0,53.54634,1,1
2881.0,0.0,1343.0,218.0,59.3931,1,1
2864.0,0.0,1343.0,240.0,65.76661,1,1
2825.0,0.0,1343.0,264.0,72.47041,1,1
2735.0,0.0,1343.0,290.0,79.88171,1,1
2633.0,0.0,1343.0,319.0,87.86273,1,1
2564.0,0.0,1343.0,351.0,96.7213,1,1
2589.0,0.0,1343.0,387.0,106.39013,1,1
2517.0,0.0,1343.0,425.0,117.05506,1,1
2460.0,0.0,1343.0,468.0,128.79988,1,1
2418.0,0.0,1343.0,515.0,141.67519,1,1
2386.0,0.0,1343.0,566.0,155.85034,1,1
2388.0,0.0,1343.0,623.0,171.38567,1,1
2276.0,0.0,1343.0,685.0,188.47239,1,1
2315.0,0.0,1343.0,753.0,207.33497,1,1
2221.0,0.0,1343.0,829.0,228.06707,1,1
2198.0,0.0,1343.0,912.0,250.87297,1,1
2066.0,0.0,1343.0,1003.0,275.86581,1,1
2103.0,0.0,1343.0,1103.0,303.4764,1,1
2065.0,0.0,1343.0,1214.0,333.79395,1,1
1974.0,0.0,1343.0,1335.0,367.09965,1,1
1986.0,0.0,1343.0,1468.0,403.77666,1,1
1887.0,0.0,1343.0,1615.0,444.17754,1,1
1926.0,0.0,1343.0,1777.0,488.51212,1,1
1858.0,0.0,1343.0,1954.0,537.34982,1,1
1793.0,0.0,1343.0,2150.0,591.0721,1,1
1795.0,0.0,1343.0,2365.0,650.16617,1,1
1722.0,0.0,1343.0,2601.0,715.22779,1,1
1705.0,0.0,1343.0,2862.0,786.7945,1,1
1666.0,0.0,1343.0,3148.0,865.54625,1,1
1632.0,0.0,1343.0,3463.0,952.10102,1,1
1621.0,0.0,1343.0,3809.0,1047.34405,1,1
1534.0,0.0,1343.0,4190.0,1152.08836,1,1
1513.0,0.0,1343.0,4609.0,1267.28147,1,1
1497.0,0.0,1343.0,5070.0,1394.03156,1,1
1557.0,0.0,1214.0,10.0,0.5,0,1
1563.0,0.0,1354.0,11.0,0.8165,0,0
1580.0,0.0,1509.0,12.0,1.11803,0,0
1545.0,0.0,1680.0,13.0,1.0198,0,0
1599.0,95.0,1686.0,12.0,0.94281,0,0
1560.0,128.0,1621.0,12.0,0.90351,0,0
1536.0,134.0,1576.0,11.0,0.86603,0,0
1544.0,124.0,1490.0,11.0,0.83148,0,0
1560.0,50.0,1505.0,11.0,0.80623,0,0
1550.0,0.0,1674.0,12.0,0.78203,0,0
1562.0,90.0,1661.0,12.0,0.76376,0,0
1565.0,134.0,1584.0,11.0,0.8356,0,0
1566.0,108.0,1531.0,10.0,0.88063,0,0
1551.0,50.0,1549.0,10.0,0.85375,0,0
1546.0,34.0,1649.0,11.0,0.88167,0,0
1506.0,96.0,1582.0,10.0,0.89983,0,0
1543.0,120.0,1517.0,10.0,0.91118,0,0
1588.0,68.0,1560.0,10.0,0.91766,0,0
1579.0,28.0,1632.0,10.0,0.9206,0,0
1571.0,58.0,1569.0,10.0,0.89443,0,0
1556.0,40.0,1631.0,11.0,0.89443,0,0
1561.0,81.0,1639.0,11.0,0.88882,0,0
1566.0,113.0,1584.0,10.0,0.76649,0,0
1575.0,92.0,1559.0,10.0,0.72629,0,0
1558.0,55.0,1610.0,10.0,0.66895,0,0
1541.0,77.0,1535.0,10.0,0.67082,0,0
1552.0,50.0,1567.0,10.0,0.66895,0,0
1603.0,45.0,1558.0,10.0,0.66895,0,0
1562.0,1.0,1708.0,11.0,0.5831,0,0
1570.0,104.0,1704.0,11.0,0.45826,0,0
1545.0,169.0,1640.0,10.0,0.5099,0,0
1596.0,187.0,1541.0,9.0,0.57228,0,0
1576.0,93.0,1524.0,9.0,0.6245,0,0
1571.0,28.0,1564.0,9.0,0.58949,0,0
1567.0,15.0,1711.0,10.0,0.63246,0,0
1620.0,111.0,1595.0,9.0,0.66895,0,0
1547.0,59.0,1590.0,9.0,0.7,0,0
1543.0,71.0,1559.0,9.0,0.72629,0,0
1544.0,60.0,1549.0,9.0,0.74833,0,0
1566.0,47.0,1591.0,9.0,0.69821,1,0
1587.0,49.0,1604.0,10.0,0.64031,1,0
1607.0,47.0,1626.0,10.0,0.64031,1,0
1668.0,47.0,1580.0,10.0,0.69821,1,0
1709.0,0.0,1761.0,11.0,0.74833,0,0
1779.0,37.0,1835.0,11.0,0.79215,0,0
1775.0,66.0,1815.0,11.0,0.83066,0,0
1830.0,75.0,1803.0,11.0,0.94868,0,0
1874.0,33.0,1840.0,12.0,1.13578,1,0
1875.0,0.0,2046.0,13.0,1.19478,0,0
1964.0,119.0,1880.0,12.0,1.34536,1,0
1915.0,25.0,2036.0,13.0,1.35923,0,0
2017.0,103.0,2038.0,12.0,1.35647,0,0
2062.0,88.0,2048.0,12.0,1.4,0,0
2074.0,52.0,2095.0,13.0,1.46544,0,0
2113.0,51.0,2117.0,13.0,1.4586,0,0
2171.0,39.0,2251.0,13.0,1.4239,0,0
2185.0,83.0,2266.0,13.0,1.35923,0,0
2258.0,117.0,2187.0,13.0,1.25996,0,0
2299.0,34.0,2324.0,13.0,1.18322,0,0
2372.0,42.0,2407.0,14.0,1.16619,0,0
2420.0,55.0,2483.0,14.0,1.20312,1,0
2476.0,83.0,2584.0,15.0,1.10793,0,0
2464.0,134.0,2511.0,14.0,1.07703,0,0
2531.0,127.0,2434.0,14.0,1.09545,0,0
2593.0,21.0,2608.0,15.0,1.17792,0,0
2616.0,34.0,2701.0,16.0,1.20416,1,0
2684.0,83.0,2676.0,16.0,1.37386,1,0
2705.0,63.0,2817.0,17.0,1.44568,0,0
2807.0,124.0,2748.0,16.0,1.52561,0,0
2819.0,54.0,2943.0,17.0,1.62096,0,0
2931.0,126.0,2861.0,17.0,1.71099,0,0
2879.0,40.0,2978.0,18.0,1.74571,1,0
3056.0,98.0,2931.0,18.0,2.0025,1,0
3079.0,0.0,3245.0,20.0,2.08327,1,0
3118.0,117.0,3214.0,19.0,2.2017,1,0
3169.0,149.0,3130.0,20.0,2.26053,1,0
3284.0,79.0,3116.0,20.0,2.44694,0,0
3369.0,0.0,3448.0,22.0,2.54165,1,0
3397.0,56.0,3508.0,22.0,2.63439,0,0
3436.0,118.0,3417.0,22.0,2.84429,1,0
3381.0,69.0,3580.0,24.0,2.94109,0,0
3325.0,189.0,3377.0,23.0,2.90646,0,0
3228.0,167.0,3286.0,23.0,2.74363,0,0
3220.0,158.0,3280.0,22.0,2.6096,0,0
3078.0,153.0,3197.0,22.0,2.50998,0,0
3003.0,190.0,3161.0,22.0,2.33666,0,0
2935.0,244.0,2898.0,20.0,2.2198,0,0
2904.0,146.0,2858.0,20.0,1.98494,0,0
2874.0,69.0,3018.0,21.0,1.80555,0,0
2793.0,149.0,3003.0,21.0,1.59609,0,0
2702.0,252.0,2843.0,20.0,1.59609,0,0
2731.0,274.0,2718.0,18.0,1.7,0,0
2694.0,184.0,2730.0,17.0,1.89407,0,0
2590.0,156.0,2622.0,17.0,2.03162,0,0
2512.0,132.0,2544.0,17.0,2.17945,0,0
2522.0,116.0,2458.0,17.0,2.24499,0,0
2404.0,39.0,2548.0,18.0,2.27156,0,0
2355.0,129.0,2476.0,18.0,2.33399,0,0
2261.0,176.0,2360.0,17.0,2.43465,0,0
2291.0,192.0,2200.0,16.0,2.34254,0,0
2248.0,71.0,2307.0,16.0,2.27816,0,0
2150.0,91.0,2305.0,16.0,2.31247,0,0
2107.0,173.0,2078.0,14.0,2.27816,0,0
2041.0,102.0,2196.0,15.0,2.26053,0,0
1988.0,180.0,2078.0,14.0,2.25555,0,0
1936.0,189.0,2048.0,13.0,2.43465,0,0
1931.0,211.0,1938.0,12.0,2.63439,0,0
1871.0,153.0,1871.0,11.0,2.66271,0,0
1855.0,107.0,1883.0,11.0,2.59615,0,0
1818.0,96.0,1866.0,11.0,2.53919,0,0
1764.0,101.0,1864.0,11.0,2.57682,0,0
1677.0,140.0,1796.0,11.0,2.69954,0,0
1719.0,184.0,1682.0,10.0,2.77308,0,0
1666.0,104.0,1719.0,10.0,2.80134,0,0
1660.0,110.0,1704.0,10.0,2.78568,0,0
1622.0,109.0,1722.0,10.0,2.69954,0,0
1485.0,145.0,1593.0,9.0,2.60528,0,0
1499.0,178.0,1525.0,8.0,2.5219,0,0
1520.0,142.0,1507.0,8.0,2.39739,0,0
1411.0,90.0,1504.0,9.0,2.26881,0,0
1405.0,129.0,1410.0,8.0,2.05609,0,0
1397.0,95.0,1400.0,8.0,1.98179,0,0
1430.0,68.0,1400.0,8.0,1.68745,0,0
1479.0,27.0,1478.0,9.0,1.4239,1,0
1429.0,18.0,1571.0,10.0,1.23592,1,0
1418.0,113.0,1505.0,9.0,1.16082,0,0
1472.0,142.0,1401.0,8.0,1.10793,0,0
1428.0,50.0,1376.0,9.0,1.05357,0,0
1431.0,0.0,1534.0,10.0,0.9798,0,0
1467.0,72.0,1437.0,9.0,0.90967,1,0
1458.0,30.0,1473.0,10.0,0.83066,1,0
1452.0,31.0,1516.0,10.0,0.83066,0,0
1416.0,66.0,1511.0,10.0,0.80467,0,0
1451.0,114.0,1401.0,9.0,0.80467,0,0
1464.0,45.0,1444.0,10.0,0.80467,0,0
1425.0,18.0,1481.0,10.0,0.83066,0,0
1425.0,52.0,1455.0,10.0,0.8124,1,0
1449.0,58.0,1506.0,10.0,0.78102,0,0
1472.0,81.0,1445.0,10.0,0.86023,0,0
1431.0,38.0,1510.0,11.0,0.80623,0,0
1465.0,82.0,1517.0,10.0,0.73485,0,0
1477.0,95.0,1422.0,10.0,0.69821,0,0
1434.0,29.0,1421.0,11.0,0.72629,0,0
1462.0,13.0,1422.0,11.0,1.0,1,0
1423.0,0.0,1412.0,13.0,1.29904,1,0
1544.0,0.0,1030.0,9.0,0.5,0,1
1532.0,0.0,1151.0,10.0,0.8165,0,1
1547.0,0.0,1285.0,11.0,1.11803,0,0
1610.0,0.0,1431.0,12.0,1.41421,0,0
1562.0,0.0,1593.0,13.0,1.70783,1,0
1506.0,45.0,1676.0,14.0,1.66599,1,0
1593.0,151.0,1745.0,13.0,1.56125,0,0
1550.0,212.0,1720.0,12.0,1.49071,0,0
1540.0,267.0,1578.0,11.0,1.42829,0,0
1532.0,214.0,1603.0,11.0,1.3727,0,0
1540.0,201.0,1550.0,11.0,1.32288,0,0
1559.0,148.0,1546.0,11.0,1.27794,0,0
1529.0,95.0,1587.0,11.0,1.23718,0,0
1506.0,108.0,1566.0,11.0,1.2,0,0
1576.0,117.0,1542.0,11.0,1.16592,0,0
1557.0,58.0,1608.0,11.0,1.13455,0,0
1574.0,77.0,1507.0,11.0,1.1125,0,0
1554.0,24.0,1631.0,12.0,1.09139,0,0
1566.0,72.0,1605.0,12.0,1.07121,0,0
1574.0,78.0,1606.0,12.0,0.91652,0,0
1551.0,77.0,1649.0,12.0,0.85294,0,0
1564.0,125.0,1595.0,11.0,0.85294,0,0
1561.0,111.0,1546.0,11.0,0.86023,0,0
